source,target,cor,P/N
F_Xylodon,F_Gomphillus,0.322783734,P
F_Polyporus,F_Ocellularia,0.423178972,P
F_Clonostachys,F_Platythecium,0.380034164,P
F_Blackwellomyces,F_Platythecium,0.529129482,P
F_Podospora,F_Platythecium,0.474039474,P
F_Saitoella,F_Platythecium,0.345722383,P
F_Nolanea,F_Platythecium,0.493993258,P
F_Bannozyma,F_Platythecium,0.380276089,P
F_Rhizophagus,F_Platythecium,0.347086416,P
F_Halteromyces,F_Platythecium,0.326743425,P
F_Thanatephorus,F_Gyalecta,0.333539158,P
F_Deakozyma,F_Petractis,0.348758358,P
F_Raffaelea,F_Petractis,0.420096494,P
F_Pleurocollybia,F_Petractis,0.422989357,P
F_Ambispora,F_Petractis,0.321903879,P
F_Erysiphe,F_Absconditella,0.41559762,P
F_Dichomitus,F_Coccocarpia,0.330993543,P
F_Basidioascus,F_Leptogium,0.378271657,P
F_Phlyctochytrium,F_Leptogium,0.348064182,P
F_Phlyctis,F_Nephroma,0.396033914,P
F_Gymnosporangium,F_Nephroma,0.369251263,P
F_Lichtheimia,F_Nephroma,0.487133095,P
F_Metschnikowia,F_Microcalicium,0.394859857,P
F_Backusella,F_Microcalicium,0.327754566,P
F_Medeolaria,F_Ochrolechia,0.340895326,P
F_Nakaseomyces,F_Loxosporopsis,0.362901981,P
F_Boothiomyces,F_Loxosporopsis,0.348587316,P
F_Pezicula,F_Loxospora,0.329847978,P
F_Botrytis,F_Loxospora,0.492546688,P
F_Brettanomyces,F_Loxospora,0.347364777,P
F_Saturnispora,F_Loxospora,0.343019602,P
F_Kusaghiporia,F_Loxospora,0.439114999,P
F_Umbelopsis,F_Loxospora,0.392245749,P
F_Kuzuhaea,F_Loxospora,0.464163227,P
F_Medeolaria,F_Umbilicaria,0.390025729,P
F_Hyalorbilia,F_Umbilicaria,0.411149394,P
F_Ilyonectria,F_Umbilicaria,0.331232941,P
F_Lobulomyces,F_Umbilicaria,0.491235411,P
F_Rhizophydium,F_Umbilicaria,0.408573087,P
F_Pacispora,F_Umbilicaria,0.355331215,P
F_Backusella,F_Umbilicaria,0.380371376,P
F_Tuber,F_Phlyctis,0.385051939,P
F_Terfezia,F_Phaeopyxis,0.465197558,P
F_Saccharomyces,F_Blumeria,0.336885517,P
F_Clavaria,F_Blumeria,0.354646339,P
F_Amyloporia,F_Blumeria,0.467286433,P
F_Pileolaria,F_Erysiphe,0.349858295,P
F_Cryptococcus,F_Erysiphe,0.336396414,P
F_Marthamyces,F_Podosphaera,0.337769942,P
F_Yarrowia,F_Velutarina,0.357943774,P
F_Pochonia,F_Velutarina,0.446568166,P
F_Polycephalomyces,F_Velutarina,0.469601765,P
F_Cocoicola,F_Velutarina,0.322190403,P
F_Saitozyma,F_Velutarina,0.321898283,P
F_Septoglomus,F_Velutarina,0.329344104,P
F_Lobosporangium,F_Velutarina,0.466896019,P
F_Backusella,F_Velutarina,0.337435757,P
F_Spiromyces,F_Velutarina,0.382781872,P
F_Hyaloscypha,F_Pezicula,0.366930188,P
F_Buckleyzyma,F_Pezicula,0.377523929,P
F_Umbelopsis,F_Pezicula,0.364842189,P
F_Kuzuhaea,F_Pezicula,0.361239468,P
F_Marthamyces,F_Articulospora,0.331978831,P
F_Tolypocladium,F_Llimoniella,0.355514143,P
F_Thermothielavioides,F_Llimoniella,0.319703528,P
F_Torpedospora,F_Lachnellula,0.331722944,P
F_Leucocortinarius,F_Botrytis,0.319694158,P
F_Kusaghiporia,F_Botrytis,0.429573555,P
F_Kuzuhaea,F_Botrytis,0.350835722,P
F_Parafuscosporella,F_Rhexocercosporidium,0.359171254,P
F_Ambrosiella,F_Rhexocercosporidium,0.322805973,P
F_Bannozyma,F_Rhexocercosporidium,0.36354543,P
F_Tubaria,F_Rhynchosporium,0.334594552,P
F_Funneliformis,F_Rhynchosporium,0.411825381,P
F_Anthracobia,F_Varicosporium,0.353775435,P
F_Colletotrichum,F_Varicosporium,0.337306085,P
F_Ugola,F_Varicosporium,0.321153435,P
F_Sistotrema,F_Varicosporium,0.340107932,P
F_Stereum,F_Varicosporium,0.36330514,P
F_Synchytrium,F_Varicosporium,0.328514674,P
F_Rozella,F_Varicosporium,0.350703384,P
F_Metschnikowia,F_Medeolaria,0.417533823,P
F_Cyberlindnera,F_Medeolaria,0.353076493,P
F_Zygosaccharomyces,F_Medeolaria,0.510063675,P
F_Kuraishia,F_Medeolaria,0.324052526,P
F_Pochonia,F_Medeolaria,0.465860394,P
F_Polycephalomyces,F_Medeolaria,0.328493092,P
F_Cocoicola,F_Medeolaria,0.344314612,P
F_Tretomyces,F_Medeolaria,0.323979093,P
F_Tylopilus,F_Medeolaria,0.406506658,P
F_Rhizophydium,F_Medeolaria,0.367960689,P
F_Backusella,F_Medeolaria,0.499267305,P
F_Ascodesmis,F_Marthamyces,0.4249852,P
F_Kluyveromyces,F_Marthamyces,0.327384575,P
F_Tortispora,F_Marthamyces,0.483973848,P
F_Purpureocillium,F_Marthamyces,0.329266548,P
F_Meliola,F_Marthamyces,0.342630158,P
F_Symbiotaphrina,F_Marthamyces,0.430521175,P
F_Peniophorella,F_Marthamyces,0.41548232,P
F_Ustilago,F_Marthamyces,0.587509573,P
F_Nematocida,F_Marthamyces,0.352472839,P
F_Ambispora,F_Marthamyces,0.561120763,P
F_Lichtheimia,F_Marthamyces,0.378116532,P
F_Kluyveromyces,F_Amorphotheca,0.341655876,P
F_Pilobolus,F_Amorphotheca,0.505501925,P
F_Thanatephorus,F_Pleuroascus,0.488897432,P
F_Ambispora,F_Pleuroascus,0.374030087,P
F_Podospora,F_Dactylaria,0.361763662,P
F_Microsporidium,F_Dactylaria,0.379919682,P
F_Deakozyma,F_Hyalorbilia,0.456569996,P
F_Ascitendus,F_Hyalorbilia,0.322357336,P
F_Colletotrichum,F_Hyalorbilia,0.386516145,P
F_Pochonia,F_Hyalorbilia,0.320739456,P
F_Pleurocollybia,F_Hyalorbilia,0.397121375,P
F_Ramaria,F_Hyalorbilia,0.412466857,P
F_Amyloporia,F_Hyalorbilia,0.373104192,P
F_Saitozyma,F_Hyalorbilia,0.476710372,P
F_Synchytrium,F_Hyalorbilia,0.35418667,P
F_Lobosporangium,F_Hyalorbilia,0.359515692,P
F_Backusella,F_Hyalorbilia,0.410083515,P
F_Spiromyces,F_Hyalorbilia,0.354384803,P
F_Starmerella,F_Orbilia,0.386048285,P
F_Cystoderma,F_Orbilia,0.37923691,P
F_Entorrhiza,F_Orbilia,0.356221344,P
F_Auricularia,F_Ascodesmis,0.335404837,P
F_Rigidoporus,F_Ascodesmis,0.344869776,P
F_Ustilago,F_Ascodesmis,0.436653515,P
F_Ambispora,F_Ascodesmis,0.333954535,P
F_Mortierella,F_Terfezia,0.335217021,N
F_Wickerhamiella,F_Anthracobia,0.339144988,P
F_Sistotrema,F_Anthracobia,0.442092376,P
F_Xylodon,F_Anthracobia,0.33966248,P
F_Carlosrosaea,F_Anthracobia,0.343650016,P
F_Telasphaerula,F_Anthracobia,0.337292936,P
F_Saturnispora,F_Tuber,0.390572691,P
F_Candelabrochaete,F_Tuber,0.329931973,P
F_Phruensis,F_Pneumocystis,0.398903847,P
F_Rectipilus,F_Pneumocystis,0.335537396,P
F_Hyphopichia,F_Candida,0.387022405,P
F_Pacispora,F_Candida,0.381674593,P
F_Flammulina,F_Debaryomyces,0.326184089,P
F_Bullera,F_Debaryomyces,0.330060764,P
F_Claroideoglomus,F_Lodderomyces,0.376209341,P
F_Metschnikowia,F_Spathaspora,0.323504964,P
F_Wickerhamomyces,F_Spathaspora,0.325741384,P
F_Lobosporangium,F_Spathaspora,0.331947627,P
F_Halteromyces,F_Spathaspora,0.373936487,P
F_Metschnikowia,F_Yarrowia,0.375016444,P
F_Wickerhamomyces,F_Yarrowia,0.345031515,P
F_Kazachstania,F_Yarrowia,0.451769098,P
F_Pochonia,F_Yarrowia,0.502354564,P
F_Polycephalomyces,F_Yarrowia,0.541173203,P
F_Xylodon,F_Yarrowia,0.353362535,P
F_Derxomyces,F_Yarrowia,0.327703166,P
F_Rhizophydium,F_Yarrowia,0.384011576,P
F_Spiromyces,F_Yarrowia,0.437349001,P
F_Rhizomucor,F_Lipomyces,0.343303577,P
F_Kodamaea,F_Clavispora,0.344575587,P
F_Kregervanrija,F_Clavispora,0.480596577,P
F_Symbiotaphrina,F_Clavispora,0.390052911,P
F_Sistotrema,F_Clavispora,0.489005707,P
F_Stereum,F_Clavispora,0.3366917,P
F_Vittaforma,F_Clavispora,0.382288477,P
F_Septoglomus,F_Clavispora,0.486939182,P
F_Spiromyces,F_Clavispora,0.3548112,P
F_Kregervanrija,F_Kodamaea,0.40992883,P
F_Lepiota,F_Kodamaea,0.343322097,P
F_Septoglomus,F_Kodamaea,0.407736241,P
F_Paraglomus,F_Kodamaea,0.4556948,P
F_Spiromyces,F_Kodamaea,0.419076077,P
F_Wickerhamomyces,F_Metschnikowia,0.447040758,P
F_Ilyonectria,F_Metschnikowia,0.330757872,P
F_Polycephalomyces,F_Metschnikowia,0.369538599,P
F_Lobulomyces,F_Metschnikowia,0.339745277,P
F_Rhizophydium,F_Metschnikowia,0.363755672,P
F_Backusella,F_Metschnikowia,0.449602442,P
F_Wickerhamiella,F_Barnettozyma,0.323904766,P
F_Spiromyces,F_Barnettozyma,0.352038547,P
F_Pochonia,F_Cyberlindnera,0.321780953,P
F_Rhizophydium,F_Cyberlindnera,0.329621249,P
F_Deakozyma,F_Komagataella,0.335136516,P
F_Beauveria,F_Komagataella,0.325973194,P
F_Backusella,F_Komagataella,0.363748827,P
F_Spiromyces,F_Phaffomyces,0.398146073,P
F_Zygosaccharomyces,F_Wickerhamomyces,0.346117962,P
F_Kuraishia,F_Wickerhamomyces,0.352700317,P
F_Pochonia,F_Wickerhamomyces,0.376964331,P
F_Polycephalomyces,F_Wickerhamomyces,0.32860046,P
F_Fomitiporia,F_Wickerhamomyces,0.319823711,N
F_Rhizophydium,F_Wickerhamomyces,0.564784275,P
F_Gonapodya,F_Wickerhamomyces,0.374095567,P
F_Backusella,F_Wickerhamomyces,0.332057377,P
F_Saccharomyces,F_Kregervanrija,0.321451001,P
F_Septoglomus,F_Kregervanrija,0.477913969,P
F_Mortierella,F_Kregervanrija,0.352825334,P
F_Telasphaerula,F_Ogataea,0.338860155,P
F_Ustilago,F_Pichia,0.334826136,P
F_Corollospora,F_Saturnispora,0.333502751,P
F_Esteya,F_Saturnispora,0.508298292,P
F_Ugola,F_Saturnispora,0.395547542,P
F_Candelabrochaete,F_Saturnispora,0.380318374,P
F_Bulbillomyces,F_Saturnispora,0.33174294,P
F_Melampsora,F_Saturnispora,0.321047623,P
F_Rhizomucor,F_Saturnispora,0.338204847,P
F_Polycephalomyces,F_Kazachstania,0.430938,P
F_Rhizophydium,F_Kazachstania,0.345858747,P
F_Halteromyces,F_Kazachstania,0.355414752,P
F_Raffaelea,F_Kluyveromyces,0.372479345,P
F_Ustilago,F_Kluyveromyces,0.330023902,P
F_Pilobolus,F_Kluyveromyces,0.421889111,P
F_Amyloporia,F_Saccharomyces,0.394611428,P
F_Kuraishia,F_Zygosaccharomyces,0.507237955,P
F_Pochonia,F_Zygosaccharomyces,0.339013895,P
F_Cocoicola,F_Zygosaccharomyces,0.49589192,P
F_Tylopilus,F_Zygosaccharomyces,0.44515359,P
F_Rhizophydium,F_Zygosaccharomyces,0.422949795,P
F_Backusella,F_Zygosaccharomyces,0.341238,P
F_Hodophilus,F_Sugiyamaella,0.329249099,P
F_Kusaghiporia,F_Sugiyamaella,0.322259198,P
F_Batrachochytrium,F_Zygoascus,0.403004882,P
F_Kallichroma,F_Tortispora,0.371508776,P
F_Symbiotaphrina,F_Tortispora,0.339894029,P
F_Ustilago,F_Tortispora,0.439558882,P
F_Ambispora,F_Tortispora,0.427755131,P
F_Pleurocollybia,F_Deakozyma,0.442055138,P
F_Tremella,F_Deakozyma,0.369120263,P
F_Spiromyces,F_Deakozyma,0.369752475,P
F_Cocoicola,F_Kuraishia,0.412866299,P
F_Tylopilus,F_Kuraishia,0.378759914,P
F_Rhizophydium,F_Kuraishia,0.321350993,P
F_Pochonia,F_Starmerella,0.340707213,P
F_Melampsora,F_Starmerella,0.32861967,P
F_Smittium,F_Starmerella,0.391004158,P
F_Mucor,F_Schizosaccharomyces,0.321328232,P
F_Pleurocollybia,F_Ascitendus,0.360833773,P
F_Lobulomyces,F_Ascitendus,0.379072845,P
F_Hirsutella,F_Pleurostoma,0.336224782,P
F_Yamadamyces,F_Bertia,0.338914395,P
F_Termitomyces,F_Phomopsis,0.34503529,P
F_Leucocortinarius,F_Phruensis,0.369754197,P
F_Peniophorella,F_Phruensis,0.41111521,P
F_Phleogena,F_Phruensis,0.33096688,P
F_Bullera,F_Phruensis,0.377655019,P
F_Ambrosiella,F_Parafuscosporella,0.35208954,P
F_Parathielavia,F_Parafuscosporella,0.355385674,P
F_Podospora,F_Parafuscosporella,0.395238108,P
F_Bannozyma,F_Parafuscosporella,0.386621799,P
F_Microsporidium,F_Parafuscosporella,0.368622756,P
F_Lulworthia,F_Acremonium,0.354278802,P
F_Podospora,F_Clonostachys,0.392897191,P
F_Austroboletus,F_Clonostachys,0.438926998,P
F_Halteromyces,F_Clonostachys,0.343886819,P
F_Raffaelea,F_Kallichroma,0.451451885,P
F_Ustilago,F_Kallichroma,0.340240358,P
F_Ambispora,F_Kallichroma,0.357088177,P
F_Pluteus,F_Metarhizium,0.349646683,P
F_Asellaria,F_Metarhizium,0.322019101,P
F_Polycephalomyces,F_Pochonia,0.643221484,P
F_Rhizophydium,F_Pochonia,0.490438237,P
F_Lobosporangium,F_Pochonia,0.330199865,P
F_Backusella,F_Pochonia,0.349295435,P
F_Hygrocybe,F_Beauveria,0.322122684,P
F_Podospora,F_Blackwellomyces,0.400022863,P
F_Neurospora,F_Blackwellomyces,0.373155722,P
F_Smittium,F_Blackwellomyces,0.395921334,P
F_Pacispora,F_Ilyonectria,0.395032011,P
F_Rhizopus,F_Ilyonectria,0.356612344,P
F_Cocoicola,F_Polycephalomyces,0.324090795,P
F_Sistotrema,F_Polycephalomyces,0.34579348,P
F_Xylodon,F_Polycephalomyces,0.43740419,P
F_Rhizophydium,F_Polycephalomyces,0.456806051,P
F_Telasphaerula,F_Polycephalomyces,0.367796758,P
F_Peniophorella,F_Purpureocillium,0.330674268,P
F_Kalmanozyma,F_Purpureocillium,0.409415639,P
F_Coelomomyces,F_Purpureocillium,0.320082942,P
F_Nematocida,F_Purpureocillium,0.384040041,P
F_Ambispora,F_Purpureocillium,0.382693837,P
F_Corollospora,F_Tolypocladium,0.346850139,P
F_Bannozyma,F_Tolypocladium,0.326244512,P
F_Harpella,F_Tolypocladium,0.323874853,P
F_Raffaelea,F_Trichothecium,0.393168721,P
F_Ceraceomyces,F_Trichothecium,0.369977521,P
F_Ambispora,F_Trichothecium,0.392416193,P
F_Tylopilus,F_Lulworthia,0.325049557,N
F_Pseudomerulius,F_Lulworthia,0.356187445,P
F_Lichtheimia,F_Appendiculella,0.360675785,P
F_Sparassis,F_Meliola,0.39003955,P
F_Yamadamyces,F_Meliola,0.339248276,P
F_Ustilago,F_Meliola,0.422119875,P
F_Nematocida,F_Meliola,0.326906435,P
F_Kriegeria,F_Knoxdaviesia,0.342830859,P
F_Ramaria,F_Arenariomyces,0.341205156,P
F_Amyloporia,F_Arenariomyces,0.328184096,P
F_Lobulomyces,F_Arenariomyces,0.387042177,P
F_Neurospora,F_Corollospora,0.330049054,P
F_Peniophorella,F_Corollospora,0.375664992,P
F_Harpella,F_Scedosporium,0.325940084,P
F_Podospora,F_Ambrosiella,0.390404047,P
F_Austroboletus,F_Ambrosiella,0.347182501,P
F_Bannozyma,F_Ambrosiella,0.449102205,P
F_Microsporidium,F_Ambrosiella,0.428057414,P
F_Ugola,F_Esteya,0.334105456,P
F_Candelabrochaete,F_Esteya,0.604379394,P
F_Favolus,F_Esteya,0.33195085,P
F_Symbiotaphrina,F_Grosmannia,0.323931069,P
F_Umbelopsis,F_Grosmannia,0.34074108,P
F_Ustilago,F_Raffaelea,0.339643641,P
F_Ambispora,F_Raffaelea,0.340615493,P
F_Ugola,F_Sporothrix,0.481704947,P
F_Rhizophydium,F_Sporothrix,0.324404623,P
F_Tylopilus,F_Cocoicola,0.457357551,P
F_Phlebiopsis,F_Phyllachora,0.381557101,P
F_Austroboletus,F_Parathielavia,0.338425869,P
F_Phlebiopsis,F_Parathielavia,0.407323755,P
F_Bulleribasidium,F_Parathielavia,0.395648938,P
F_Saitoella,F_Podospora,0.350480991,P
F_Nolanea,F_Podospora,0.464631499,P
F_Parasola,F_Podospora,0.416374912,P
F_Austroboletus,F_Podospora,0.621297892,P
F_Phlebiopsis,F_Podospora,0.367017634,P
F_Bannozyma,F_Podospora,0.532274467,P
F_Bulleribasidium,F_Podospora,0.374968803,P
F_Microsporidium,F_Podospora,0.421643352,P
F_Rhizophagus,F_Podospora,0.386519134,P
F_Halteromyces,F_Podospora,0.488936716,P
F_Leucocortinarius,F_Thermothielavioides,0.35427979,P
F_Fomitiporia,F_Discostroma,0.352599065,P
F_Laxitextum,F_Hypoxylon,0.346431681,P
F_Saitoella,F_Xylaria,0.378771199,P
F_Peniophorella,F_Xylochrysis,0.368345296,P
F_Ustilago,F_Xylochrysis,0.467003338,P
F_Armillaria,F_Symbiotaphrina,0.32619933,P
F_Carlosrosaea,F_Symbiotaphrina,0.327256254,P
F_Ustilago,F_Symbiotaphrina,0.462944867,P
F_Ambispora,F_Symbiotaphrina,0.367429168,P
F_Bannozyma,F_Saitoella,0.353239452,P
F_Rhizophagus,F_Saitoella,0.333375846,P
F_Halteromyces,F_Saitoella,0.327685139,P
F_Peniophorella,F_Cystoderma,0.334239112,P
F_Umbelopsis,F_Cystoderma,0.333344802,P
F_Hygrocybe,F_Lepiota,0.330061206,P
F_Sistotrema,F_Lepiota,0.335699607,P
F_Pacispora,F_Lepiota,0.417393658,P
F_Ramaria,F_Pleurocollybia,0.321797632,P
F_Amoeboradix,F_Clavaria,0.400299073,P
F_Leucocortinarius,F_Hodophilus,0.400886434,P
F_Lyophyllum,F_Hodophilus,0.331591763,P
F_Kusaghiporia,F_Hodophilus,0.398252826,P
F_Thanatephorus,F_Cortinarius,0.365074234,P
F_Neolentinus,F_Cortinarius,0.331671976,P
F_Lyophyllum,F_Leucocortinarius,0.468332893,P
F_Ugola,F_Leucocortinarius,0.329033037,P
F_Scleroderma,F_Leucocortinarius,0.326715974,P
F_Craterellus,F_Leucocortinarius,0.33996439,P
F_Neolentinus,F_Leucocortinarius,0.353068699,P
F_Kusaghiporia,F_Leucocortinarius,0.55767172,P
F_Phleogena,F_Leucocortinarius,0.478970667,P
F_Kuzuhaea,F_Rectipilus,0.448233858,P
F_Coprinopsis,F_Entoloma,0.613914207,P
F_Parasola,F_Entoloma,0.472309854,P
F_Oxyporus,F_Entoloma,0.383205168,P
F_Tubulicrinis,F_Entoloma,0.490402953,P
F_Serendipita,F_Entoloma,0.50936219,P
F_Porpomyces,F_Entoloma,0.401605578,P
F_Bensingtonia,F_Entoloma,0.471525828,P
F_Austroboletus,F_Nolanea,0.555165736,P
F_Phlebiopsis,F_Nolanea,0.366240609,P
F_Bannozyma,F_Nolanea,0.366890634,P
F_Bulleribasidium,F_Nolanea,0.387742849,P
F_Microsporidium,F_Nolanea,0.528313776,P
F_Archaeospora,F_Nolanea,0.345731665,P
F_Rhizophagus,F_Nolanea,0.36286615,P
F_Halteromyces,F_Nolanea,0.399835346,P
F_Xylodon,F_Hygrocybe,0.327672953,P
F_Rigidoporus,F_Hygrocybe,0.385078858,P
F_Telasphaerula,F_Hygrocybe,0.357378062,P
F_Leucogyrophana,F_Lyophyllum,0.322343907,P
F_Postia,F_Lyophyllum,0.369983287,P
F_Kusaghiporia,F_Lyophyllum,0.326830251,P
F_Amoeboradix,F_Ugola,0.396616047,P
F_Auricularia,F_Armillaria,0.323275654,P
F_Rigidoporus,F_Armillaria,0.387445844,P
F_Sparassis,F_Armillaria,0.34184218,P
F_Jaminaea,F_Cyptotrama,0.33675568,P
F_Sarcodon,F_Guyanagaster,0.393248551,P
F_Pileolaria,F_Guyanagaster,0.36961205,P
F_Moesziomyces,F_Guyanagaster,0.329728034,P
F_Ustilago,F_Guyanagaster,0.417750325,P
F_Smittium,F_Guyanagaster,0.443960542,P
F_Sistotrema,F_Pluteus,0.386358301,P
F_Coleosporium,F_Coprinellus,0.391213221,P
F_Parasola,F_Coprinopsis,0.403800572,P
F_Oxyporus,F_Coprinopsis,0.379499448,P
F_Tubulicrinis,F_Coprinopsis,0.389491373,P
F_Serendipita,F_Coprinopsis,0.531046167,P
F_Porpomyces,F_Coprinopsis,0.542320319,P
F_Bensingtonia,F_Coprinopsis,0.356370677,P
F_Cryptococcus,F_Coprinopsis,0.339444732,P
F_Oxyporus,F_Parasola,0.323955096,P
F_Tubulicrinis,F_Parasola,0.4118725,P
F_Serendipita,F_Parasola,0.355177949,P
F_Porpomyces,F_Parasola,0.325592117,P
F_Bensingtonia,F_Parasola,0.422765467,P
F_Thanatephorus,F_Clitocybe,0.436103465,P
F_Melampsora,F_Clitocybe,0.332505476,P
F_Lichtheimia,F_Clitocybe,0.364562588,P
F_Peniophorella,F_Ceraceomyces,0.326715941,P
F_Infundibura,F_Ceraceomyces,0.373776358,P
F_Gymnosporangium,F_Ceraceomyces,0.329308367,P
F_Rigidoporus,F_Auricularia,0.354431664,P
F_Phlebiopsis,F_Austroboletus,0.35536507,P
F_Bannozyma,F_Austroboletus,0.45293664,P
F_Bulleribasidium,F_Austroboletus,0.617768425,P
F_Microsporidium,F_Austroboletus,0.489107551,P
F_Rhizophagus,F_Austroboletus,0.354121453,P
F_Halteromyces,F_Austroboletus,0.554936919,P
F_Sporisorium,F_Rhizopogon,0.343665962,P
F_Septoglomus,F_Rhizopogon,0.350001948,P
F_Heterogastridium,F_Scleroderma,0.324525678,P
F_Batrachochytrium,F_Scleroderma,0.43727848,P
F_Yamadamyces,F_Pseudomerulius,0.359196585,P
F_Nowakowskiella,F_Leucogyrophana,0.477797547,P
F_Sparassis,F_Thanatephorus,0.363361327,P
F_Heterogastridium,F_Clavulina,0.360738498,P
F_Smittium,F_Clavulina,0.34133768,P
F_Smittium,F_Hydnum,0.342832587,P
F_Bulbillomyces,F_Peniophorella,0.382083982,P
F_Ustilago,F_Peniophorella,0.533614143,P
F_Nematocida,F_Peniophorella,0.359790013,P
F_Ambispora,F_Peniophorella,0.321520489,P
F_Lichtheimia,F_Peniophorella,0.322008661,P
F_Stereum,F_Sistotrema,0.369232305,P
F_Tremella,F_Sistotrema,0.378313477,P
F_Hyaloraphidium,F_Sistotrema,0.327529646,P
F_Vittaforma,F_Sistotrema,0.44242847,P
F_Funneliglomus,F_Sistotrema,0.401385893,P
F_Spiromyces,F_Sistotrema,0.362467935,P
F_Pacispora,F_Geastrum,0.319788183,N
F_Spiromyces,F_Ramaria,0.382659916,P
F_Hymenochaete,F_Fomitiporia,0.327040066,P
F_Sparassis,F_Fomitiporia,0.32738581,P
F_Heterogastridium,F_Fomitiporia,0.345194776,P
F_Volvocisporium,F_Hymenochaete,0.4470784,P
F_Tubulicrinis,F_Oxyporus,0.47231621,P
F_Serendipita,F_Oxyporus,0.381307357,P
F_Porpomyces,F_Oxyporus,0.333004922,P
F_Bensingtonia,F_Oxyporus,0.468930839,P
F_Sporisorium,F_Xylodon,0.341852409,N
F_Telasphaerula,F_Xylodon,0.341681851,P
F_Serendipita,F_Tubulicrinis,0.508506662,P
F_Bensingtonia,F_Tubulicrinis,0.587937396,P
F_Carlosrosaea,F_Postia,0.364513746,P
F_Ustilago,F_Hyphoderma,0.364382086,P
F_Lopharia,F_Kusaghiporia,0.364380203,P
F_Bulbillomyces,F_Rigidoporus,0.368741358,P
F_Phragmotaenium,F_Scopuloides,0.444061248,N
F_Lobosporangium,F_Phlebiopsis,0.335264263,N
F_Ustilago,F_Sparassis,0.400564549,P
F_Nematocida,F_Sparassis,0.329381633,P
F_Ambispora,F_Sparassis,0.389023755,P
F_Backusella,F_Amyloporia,0.38758023,P
F_Funneliformis,F_Bulbillomyces,0.32243584,P
F_Lichtheimia,F_Bulbillomyces,0.328439724,P
F_Porpomyces,F_Serendipita,0.346801998,P
F_Bensingtonia,F_Serendipita,0.35814196,P
F_Mucor,F_Serendipita,0.33349838,P
F_Dentiscutata,F_Phleogena,0.352610272,P
F_Coleosporium,F_Buckleyzyma,0.378626774,P
F_Gymnosporangium,F_Exobasidium,0.345241969,P
F_Dentiscutata,F_Volvocisporium,0.337866214,P
F_Coleosporium,F_Heterogastridium,0.390352004,P
F_Mortierella,F_Kriegeria,0.365972184,N
F_Microsporidium,F_Bannozyma,0.474446966,P
F_Halteromyces,F_Bannozyma,0.32748492,P
F_Gonapodya,F_Hamamotoa,0.345717943,N
F_Kuzuhaea,F_Coleosporium,0.340360434,P
F_Ustilago,F_Pileolaria,0.347452914,P
F_Smittium,F_Pileolaria,0.386492502,P
F_Lichtheimia,F_Gymnosporangium,0.322695728,P
F_Rhizomucor,F_Gymnosporangium,0.370100674,P
F_Halteromyces,F_Bulleribasidium,0.383137759,P
F_Lobulomyces,F_Derxomyces,0.363951204,P
F_Vittaforma,F_Derxomyces,0.367507185,P
F_Pacispora,F_Derxomyces,0.346247375,P
F_Spiromyces,F_Tremella,0.372744647,P
F_Lobosporangium,F_Saitozyma,0.358362894,P
F_Backusella,F_Saitozyma,0.374253376,P
F_Ustilago,F_Kalmanozyma,0.355644875,P
F_Nematocida,F_Kalmanozyma,0.439699554,P
F_Funneliformis,F_Moesziomyces,0.364364315,P
F_Nematocida,F_Ustilago,0.345205615,P
F_Ambispora,F_Ustilago,0.497510789,P
F_Synchytrium,F_Lobulomyces,0.358176856,P
F_Pacispora,F_Lobulomyces,0.442729717,P
F_Backusella,F_Lobulomyces,0.483674703,P
F_Backusella,F_Rhizophydium,0.345999935,P
F_Neozygites,F_Rhizophydium,0.346352555,P
F_Smittium,F_Boothiomyces,0.325299512,P
F_Asellaria,F_Synchytrium,0.325153234,P
F_Funneliglomus,F_Gonapodya,0.409351406,P
F_Vittaforma,F_Telasphaerula,0.417709111,P
F_Funneliglomus,F_Telasphaerula,0.336366953,P
F_Spiromyces,F_Telasphaerula,0.336388238,P
F_Funneliglomus,F_Vittaforma,0.344300653,P
F_Septoglomus,F_Vittaforma,0.350815406,P
F_Ambispora,F_Nematocida,0.328928821,P
F_Lichtheimia,F_Nematocida,0.382267572,P
F_Pacispora,F_Archaeospora,0.449592326,P
F_Rhizophagus,F_Pacispora,0.339775149,P
F_Halteromyces,F_Rhizophagus,0.353998719,P
F_Paraglomus,F_Septoglomus,0.378343034,P
F_Lobosporangium,F_Septoglomus,0.507079667,P
F_Mortierella,F_Septoglomus,0.367355078,P
F_Backusella,F_Septoglomus,0.324545115,P
F_Spiromyces,F_Septoglomus,0.398255943,P
F_Neozygites,F_Paraglomus,0.355468369,P
F_Backusella,F_Lobosporangium,0.327405267,P
F_Spiromyces,F_Lobosporangium,0.333632437,P
F_Rhizomucor,F_Lichtheimia,0.35024753,P
F_Smittium,F_Rhizomucor,0.401164525,P
F_Kuzuhaea,F_Umbelopsis,0.411283262,P
